COD_CURSO,NOME_UNIDADE,ANO,CENTRO,INGRESSANTES_M,INGRESSANTES_F,FORMADOS_M,FORMADOS_F,TOTAL_FORMADOS,TOTAL_INGRESSANTES,INGRESSANTES_M%,INGRESSANTES_F%,FORMADOS_M%,FORMADOS_F%
633,Educação Especial - Licenciatura Plena,2020,CE,1,0,63,11.0,74,1,1.0,0.0,0.8513513513513513,0.14864864864864866
633,Educação Especial - Licenciatura Plena,2021,CE,27,2,50,2.0,52,29,0.9310344827586207,0.06896551724137931,0.9615384615384616,0.038461538461538464
633,Educação Especial - Licenciatura Plena,2022,CE,26,2,50,2.0,52,28,0.9285714285714286,0.07142857142857142,0.9615384615384616,0.038461538461538464
633,Educação Especial - Licenciatura Plena,2023,CE,9,0,54,7.0,61,9,1.0,0.0,0.8852459016393442,0.11475409836065574
633,Educação Especial - Licenciatura Plena,TOTAL,CE,198,6,534,52.0,586,204,0.9705882352941176,0.029411764705882353,0.9112627986348123,0.08873720136518772
636.EAD.01,Pedagogia/Distância/Cruz Alta/RS,2014,CE,6,0,1,2.0,3,6,1.0,0.0,0.3333333333333333,0.6666666666666666
636.EAD.01,Pedagogia/Distância/Cruz Alta/RS,2015,CE,16,1,0,0.0,0,17,0.9411764705882353,0.058823529411764705,,
636.EAD.01,Pedagogia/Distância/Cruz Alta/RS,2016,CE,1,0,0,0.0,0,1,1.0,0.0,,
636.EAD.01,Pedagogia/Distância/Cruz Alta/RS,2017,CE,4,1,0,0.0,0,5,0.8,0.2,,
636.EAD.01,Pedagogia/Distância/Cruz Alta/RS,2018,CE,1,0,0,0.0,0,1,1.0,0.0,,
636.EAD.01,Pedagogia/Distância/Cruz Alta/RS,2020,CE,2,0,0,0.0,0,2,1.0,0.0,,
636.EAD.01,Pedagogia/Distância/Cruz Alta/RS,TOTAL,CE,30,2,1,2.0,3,32,0.9375,0.0625,0.3333333333333333,0.6666666666666666
636.EAD.02,Pedagogia/Distância/Faxinal do Soturno/RS,2014,CE,5,1,0,0.0,0,6,0.8333333333333334,0.16666666666666666,,
636.EAD.02,Pedagogia/Distância/Faxinal do Soturno/RS,2015,CE,2,1,0,0.0,0,3,0.6666666666666666,0.3333333333333333,,
636.EAD.02,Pedagogia/Distância/Faxinal do Soturno/RS,2017,CE,1,0,0,0.0,0,1,1.0,0.0,,
636.EAD.02,Pedagogia/Distância/Faxinal do Soturno/RS,TOTAL,CE,8,2,0,0.0,0,10,0.8,0.2,,
636.EAD.03,Pedagogia/Distância/Restinga Sêca/RS,2014,CE,2,1,4,0.0,4,3,0.6666666666666666,0.3333333333333333,1.0,0.0
636.EAD.03,Pedagogia/Distância/Restinga Sêca/RS,2015,CE,11,0,0,0.0,0,11,1.0,0.0,,
636.EAD.03,Pedagogia/Distância/Restinga Sêca/RS,2016,CE,1,0,0,0.0,0,1,1.0,0.0,,
636.EAD.03,Pedagogia/Distância/Restinga Sêca/RS,2017,CE,5,0,37,1.0,38,5,1.0,0.0,0.9736842105263158,0.02631578947368421
636.EAD.03,Pedagogia/Distância/Restinga Sêca/RS,2018,CE,0,0,1,0.0,1,0,,,1.0,0.0
636.EAD.03,Pedagogia/Distância/Restinga Sêca/RS,2019,CE,0,0,12,1.0,13,0,,,0.9230769230769231,0.07692307692307693
636.EAD.03,Pedagogia/Distância/Restinga Sêca/RS,2021,CE,11,0,0,0.0,0,11,1.0,0.0,,
636.EAD.03,Pedagogia/Distância/Restinga Sêca/RS,2022,CE,1,0,0,0.0,0,1,1.0,0.0,,
636.EAD.03,Pedagogia/Distância/Restinga Sêca/RS,TOTAL,CE,31,1,54,2.0,56,32,0.96875,0.03125,0.9642857142857143,0.03571428571428571
636.EAD.04,Pedagogia/Distância/Santana do Livramento/RS,2014,CE,1,0,0,0.0,0,1,1.0,0.0,,
636.EAD.04,Pedagogia/Distância/Santana do Livramento/RS,2016,CE,0,0,30,4.0,34,0,,,0.8823529411764706,0.11764705882352941
636.EAD.04,Pedagogia/Distância/Santana do Livramento/RS,2017,CE,0,0,5,0.0,5,0,,,1.0,0.0
636.EAD.04,Pedagogia/Distância/Santana do Livramento/RS,2020,CE,17,2,0,0.0,0,19,0.8947368421052632,0.10526315789473684,,
636.EAD.04,Pedagogia/Distância/Santana do Livramento/RS,2021,CE,1,0,0,0.0,0,1,1.0,0.0,,
636.EAD.04,Pedagogia/Distância/Santana do Livramento/RS,2022,CE,0,0,32,3.0,35,0,,,0.9142857142857143,0.08571428571428572
636.EAD.04,Pedagogia/Distância/Santana do Livramento/RS,TOTAL,CE,19,2,67,7.0,74,21,0.9047619047619048,0.09523809523809523,0.9054054054054054,0.0945945945945946
636.EAD.06,Pedagogia-Licenciatura/Distância/Sobradinho/RS,2014,CE,0,0,30,3.0,33,0,,,0.9090909090909091,0.09090909090909091
636.EAD.06,Pedagogia-Licenciatura/Distância/Sobradinho/RS,2015,CE,18,0,0,0.0,0,18,1.0,0.0,,
636.EAD.06,Pedagogia-Licenciatura/Distância/Sobradinho/RS,2016,CE,1,0,0,0.0,0,1,1.0,0.0,,
636.EAD.06,Pedagogia-Licenciatura/Distância/Sobradinho/RS,2017,CE,33,0,10,1.0,11,33,1.0,0.0,0.9090909090909091,0.09090909090909091
636.EAD.06,Pedagogia-Licenciatura/Distância/Sobradinho/RS,2018,CE,0,0,38,3.0,41,0,,,0.926829268292683,0.07317073170731707
636.EAD.06,Pedagogia-Licenciatura/Distância/Sobradinho/RS,2019,CE,1,0,1,0.0,1,1,1.0,0.0,1.0,0.0
636.EAD.06,Pedagogia-Licenciatura/Distância/Sobradinho/RS,2020,CE,1,0,0,0.0,0,1,1.0,0.0,,
636.EAD.06,Pedagogia-Licenciatura/Distância/Sobradinho/RS,2021,CE,23,1,0,0.0,0,24,0.9583333333333334,0.041666666666666664,,
636.EAD.06,Pedagogia-Licenciatura/Distância/Sobradinho/RS,2022,CE,2,0,33,2.0,35,2,1.0,0.0,0.9428571428571428,0.05714285714285714
636.EAD.06,Pedagogia-Licenciatura/Distância/Sobradinho/RS,TOTAL,CE,79,1,112,9.0,121,80,0.9875,0.0125,0.9256198347107438,0.0743801652892562
636.EAD.07,Pedagogia-Licenciatura/Distância/Tapejara/RS,2014,CE,2,0,22,1.0,23,2,1.0,0.0,0.9565217391304348,0.043478260869565216
636.EAD.07,Pedagogia-Licenciatura/Distância/Tapejara/RS,2015,CE,2,0,0,0.0,0,2,1.0,0.0,,
636.EAD.07,Pedagogia-Licenciatura/Distância/Tapejara/RS,2017,CE,34,3,0,0.0,0,37,0.918918918918919,0.08108108108108109,,
636.EAD.07,Pedagogia-Licenciatura/Distância/Tapejara/RS,2018,CE,1,0,33,3.0,36,1,1.0,0.0,0.9166666666666666,0.08333333333333333
636.EAD.07,Pedagogia-Licenciatura/Distância/Tapejara/RS,2019,CE,0,0,3,0.0,3,0,,,1.0,0.0
636.EAD.07,Pedagogia-Licenciatura/Distância/Tapejara/RS,2021,CE,11,2,0,0.0,0,13,0.8461538461538461,0.15384615384615385,,
636.EAD.07,Pedagogia-Licenciatura/Distância/Tapejara/RS,2022,CE,1,0,0,0.0,0,1,1.0,0.0,,
636.EAD.07,Pedagogia-Licenciatura/Distância/Tapejara/RS,TOTAL,CE,51,5,58,4.0,62,56,0.9107142857142857,0.08928571428571429,0.9354838709677419,0.06451612903225806
636.EAD.08,Pedagogia-Licenciatura/Distância/Três de Maio/RS,2014,CE,1,0,28,3.0,31,1,1.0,0.0,0.9032258064516129,0.0967741935483871
636.EAD.08,Pedagogia-Licenciatura/Distância/Três de Maio/RS,2015,CE,16,1,0,0.0,0,17,0.9411764705882353,0.058823529411764705,,
636.EAD.08,Pedagogia-Licenciatura/Distância/Três de Maio/RS,2016,CE,1,0,0,0.0,0,1,1.0,0.0,,
636.EAD.08,Pedagogia-Licenciatura/Distância/Três de Maio/RS,2017,CE,28,0,0,0.0,0,28,1.0,0.0,,
636.EAD.08,Pedagogia-Licenciatura/Distância/Três de Maio/RS,2018,CE,1,0,36,3.0,39,1,1.0,0.0,0.9230769230769231,0.07692307692307693
636.EAD.08,Pedagogia-Licenciatura/Distância/Três de Maio/RS,2019,CE,1,0,13,1.0,14,1,1.0,0.0,0.9285714285714286,0.07142857142857142
636.EAD.08,Pedagogia-Licenciatura/Distância/Três de Maio/RS,2020,CE,1,1,0,0.0,0,2,0.5,0.5,,
636.EAD.08,Pedagogia-Licenciatura/Distância/Três de Maio/RS,2021,CE,17,1,0,0.0,0,18,0.9444444444444444,0.05555555555555555,,
636.EAD.08,Pedagogia-Licenciatura/Distância/Três de Maio/RS,2022,CE,4,0,0,0.0,0,4,1.0,0.0,,
636.EAD.08,Pedagogia-Licenciatura/Distância/Três de Maio/RS,2023,CE,1,0,0,0.0,0,1,1.0,0.0,,
636.EAD.08,Pedagogia-Licenciatura/Distância/Três de Maio/RS,TOTAL,CE,71,3,77,7.0,84,74,0.9594594594594594,0.04054054054054054,0.9166666666666666,0.08333333333333333
636.EAD.09,Pedagogia-Licenciatura/Distância/Três Passos/RS,2014,CE,7,1,48,3.0,51,8,0.875,0.125,0.9411764705882353,0.058823529411764705
636.EAD.09,Pedagogia-Licenciatura/Distância/Três Passos/RS,2015,CE,27,2,0,0.0,0,29,0.9310344827586207,0.06896551724137931,,
636.EAD.09,Pedagogia-Licenciatura/Distância/Três Passos/RS,2016,CE,1,0,0,0.0,0,1,1.0,0.0,,
636.EAD.09,Pedagogia-Licenciatura/Distância/Três Passos/RS,2017,CE,52,4,18,1.0,19,56,0.9285714285714286,0.07142857142857142,0.9473684210526315,0.05263157894736842
636.EAD.09,Pedagogia-Licenciatura/Distância/Três Passos/RS,2018,CE,2,0,37,2.0,39,2,1.0,0.0,0.9487179487179487,0.05128205128205128
636.EAD.09,Pedagogia-Licenciatura/Distância/Três Passos/RS,2019,CE,0,0,7,1.0,8,0,,,0.875,0.125
636.EAD.09,Pedagogia-Licenciatura/Distância/Três Passos/RS,2020,CE,6,0,0,0.0,0,6,1.0,0.0,,
636.EAD.09,Pedagogia-Licenciatura/Distância/Três Passos/RS,2021,CE,23,1,0,0.0,0,24,0.9583333333333334,0.041666666666666664,,
636.EAD.09,Pedagogia-Licenciatura/Distância/Três Passos/RS,2022,CE,3,1,32,3.0,35,4,0.75,0.25,0.9142857142857143,0.08571428571428572
636.EAD.09,Pedagogia-Licenciatura/Distância/Três Passos/RS,2023,CE,1,0,0,0.0,0,1,1.0,0.0,,
636.EAD.09,Pedagogia-Licenciatura/Distância/Três Passos/RS,TOTAL,CE,122,9,142,10.0,152,131,0.9312977099236641,0.06870229007633588,0.9342105263157895,0.06578947368421052
636.EAD.10,Pedagogia/Distância/Panambi/RS,2015,CE,1,0,0,0.0,0,1,1.0,0.0,,
636.EAD.10,Pedagogia/Distância/Panambi/RS,2019,CE,0,0,34,2.0,36,0,,,0.9444444444444444,0.05555555555555555
636.EAD.10,Pedagogia/Distância/Panambi/RS,2021,CE,1,0,1,0.0,1,1,1.0,0.0,1.0,0.0
636.EAD.10,Pedagogia/Distância/Panambi/RS,2022,CE,11,0,0,0.0,0,11,1.0,0.0,,
636.EAD.10,Pedagogia/Distância/Panambi/RS,2023,CE,4,0,0,0.0,0,4,1.0,0.0,,
636.EAD.10,Pedagogia/Distância/Panambi/RS,TOTAL,CE,17,0,35,2.0,37,17,1.0,0.0,0.9459459459459459,0.05405405405405406
636.EAD.11,Pedagogia/Distância/Agudo/RS,2014,CE,8,0,23,3.0,26,8,1.0,0.0,0.8846153846153846,0.11538461538461539
636.EAD.11,Pedagogia/Distância/Agudo/RS,2015,CE,14,1,0,0.0,0,15,0.9333333333333333,0.06666666666666667,,
636.EAD.11,Pedagogia/Distância/Agudo/RS,2016,CE,1,0,0,0.0,0,1,1.0,0.0,,
636.EAD.11,Pedagogia/Distância/Agudo/RS,2017,CE,19,3,21,0.0,21,22,0.8636363636363636,0.13636363636363635,1.0,0.0
636.EAD.11,Pedagogia/Distância/Agudo/RS,2018,CE,5,0,0,0.0,0,5,1.0,0.0,,
636.EAD.11,Pedagogia/Distância/Agudo/RS,2020,CE,6,0,0,0.0,0,6,1.0,0.0,,
636.EAD.11,Pedagogia/Distância/Agudo/RS,2021,CE,2,0,0,0.0,0,2,1.0,0.0,,
636.EAD.11,Pedagogia/Distância/Agudo/RS,2022,CE,1,0,0,0.0,0,1,1.0,0.0,,
636.EAD.11,Pedagogia/Distância/Agudo/RS,TOTAL,CE,56,4,44,3.0,47,60,0.9333333333333333,0.06666666666666667,0.9361702127659575,0.06382978723404255
636.EAD.12,Pedagogia-Licenciatura/Distância/Palmeira das Missões/RS,2014,CE,0,0,37,2.0,39,0,,,0.9487179487179487,0.05128205128205128
636.EAD.12,Pedagogia-Licenciatura/Distância/Palmeira das Missões/RS,2017,CE,45,0,7,0.0,7,45,1.0,0.0,1.0,0.0
636.EAD.12,Pedagogia-Licenciatura/Distância/Palmeira das Missões/RS,2018,CE,2,1,31,3.0,34,3,0.6666666666666666,0.3333333333333333,0.9117647058823529,0.08823529411764706
636.EAD.12,Pedagogia-Licenciatura/Distância/Palmeira das Missões/RS,2019,CE,1,0,5,1.0,6,1,1.0,0.0,0.8333333333333334,0.16666666666666666
636.EAD.12,Pedagogia-Licenciatura/Distância/Palmeira das Missões/RS,2020,CE,1,0,0,0.0,0,1,1.0,0.0,,
636.EAD.12,Pedagogia-Licenciatura/Distância/Palmeira das Missões/RS,2021,CE,15,1,0,0.0,0,16,0.9375,0.0625,,
636.EAD.12,Pedagogia-Licenciatura/Distância/Palmeira das Missões/RS,2023,CE,1,0,0,0.0,0,1,1.0,0.0,,
636.EAD.12,Pedagogia-Licenciatura/Distância/Palmeira das Missões/RS,TOTAL,CE,65,2,80,6.0,86,67,0.9701492537313433,0.029850746268656716,0.9302325581395349,0.06976744186046512
636.EAD.13,Pedagogia-Licenciatura/Distância/Cacequi/RS,2014,CE,0,0,16,2.0,18,0,,,0.8888888888888888,0.1111111111111111
636.EAD.13,Pedagogia-Licenciatura/Distância/Cacequi/RS,2017,CE,14,0,0,0.0,0,14,1.0,0.0,,
636.EAD.13,Pedagogia-Licenciatura/Distância/Cacequi/RS,2018,CE,1,0,0,0.0,0,1,1.0,0.0,,
636.EAD.13,Pedagogia-Licenciatura/Distância/Cacequi/RS,2020,CE,2,0,0,0.0,0,2,1.0,0.0,,
636.EAD.13,Pedagogia-Licenciatura/Distância/Cacequi/RS,TOTAL,CE,17,0,16,2.0,18,17,1.0,0.0,0.8888888888888888,0.1111111111111111
636.EAD.14,Pedagogia-Licenciatura/Distância/Encantado/RS,2016,CE,0,0,33,1.0,34,0,,,0.9705882352941176,0.029411764705882353
636.EAD.14,Pedagogia-Licenciatura/Distância/Encantado/RS,2017,CE,0,0,4,0.0,4,0,,,1.0,0.0
636.EAD.14,Pedagogia-Licenciatura/Distância/Encantado/RS,2019,CE,0,0,32,1.0,33,0,,,0.9696969696969697,0.030303030303030304
636.EAD.14,Pedagogia-Licenciatura/Distância/Encantado/RS,2020,CE,19,1,0,0.0,0,20,0.95,0.05,,
636.EAD.14,Pedagogia-Licenciatura/Distância/Encantado/RS,2021,CE,1,0,0,0.0,0,1,1.0,0.0,,
636.EAD.14,Pedagogia-Licenciatura/Distância/Encantado/RS,2022,CE,19,0,0,0.0,0,19,1.0,0.0,,
636.EAD.14,Pedagogia-Licenciatura/Distância/Encantado/RS,2023,CE,1,0,0,0.0,0,1,1.0,0.0,,
636.EAD.14,Pedagogia-Licenciatura/Distância/Encantado/RS,TOTAL,CE,40,1,69,2.0,71,41,0.975609756097561,0.024390243902439025,0.971830985915493,0.028169014084507043
636.EAD.15,Pedagogia-Licenciatura/Distância/Jacuizinho/RS,2016,CE,0,0,34,2.0,36,0,,,0.9444444444444444,0.05555555555555555
636.EAD.15,Pedagogia-Licenciatura/Distância/Jacuizinho/RS,2017,CE,1,0,0,0.0,0,1,1.0,0.0,,
636.EAD.15,Pedagogia-Licenciatura/Distância/Jacuizinho/RS,2020,CE,17,0,0,0.0,0,17,1.0,0.0,,
636.EAD.15,Pedagogia-Licenciatura/Distância/Jacuizinho/RS,2021,CE,3,0,0,0.0,0,3,1.0,0.0,,
636.EAD.15,Pedagogia-Licenciatura/Distância/Jacuizinho/RS,2022,CE,0,0,27,3.0,30,0,,,0.9,0.1
636.EAD.15,Pedagogia-Licenciatura/Distância/Jacuizinho/RS,TOTAL,CE,21,0,61,5.0,66,21,1.0,0.0,0.9242424242424242,0.07575757575757576
636.EAD.16,Pedagogia-Licenciatura/Distância/São Francisco de Paula/RS,2016,CE,0,0,29,6.0,35,0,,,0.8285714285714286,0.17142857142857143
636.EAD.16,Pedagogia-Licenciatura/Distância/São Francisco de Paula/RS,2017,CE,0,0,5,0.0,5,0,,,1.0,0.0
636.EAD.16,Pedagogia-Licenciatura/Distância/São Francisco de Paula/RS,2020,CE,11,2,0,0.0,0,13,0.8461538461538461,0.15384615384615385,,
636.EAD.16,Pedagogia-Licenciatura/Distância/São Francisco de Paula/RS,2021,CE,3,0,0,0.0,0,3,1.0,0.0,,
636.EAD.16,Pedagogia-Licenciatura/Distância/São Francisco de Paula/RS,TOTAL,CE,14,2,34,6.0,40,16,0.875,0.125,0.85,0.15
636.EAD.17,Pedagogia-Licenciatura/Distância/São Sepé/RS,2016,CE,0,0,29,6.0,35,0,,,0.8285714285714286,0.17142857142857143
636.EAD.17,Pedagogia-Licenciatura/Distância/São Sepé/RS,2017,CE,0,0,6,2.0,8,0,,,0.75,0.25
636.EAD.17,Pedagogia-Licenciatura/Distância/São Sepé/RS,2020,CE,8,0,0,0.0,0,8,1.0,0.0,,
636.EAD.17,Pedagogia-Licenciatura/Distância/São Sepé/RS,2021,CE,4,0,0,0.0,0,4,1.0,0.0,,
636.EAD.17,Pedagogia-Licenciatura/Distância/São Sepé/RS,TOTAL,CE,12,0,35,8.0,43,12,1.0,0.0,0.813953488372093,0.18604651162790697
636.EAD.18,Pedagogia-Licenciatura/Distância/Sapucaia do Sul/RS,2016,CE,0,0,33,2.0,35,0,,,0.9428571428571428,0.05714285714285714
636.EAD.18,Pedagogia-Licenciatura/Distância/Sapucaia do Sul/RS,2017,CE,0,0,2,0.0,2,0,,,1.0,0.0
636.EAD.18,Pedagogia-Licenciatura/Distância/Sapucaia do Sul/RS,2020,CE,20,2,0,0.0,0,22,0.9090909090909091,0.09090909090909091,,
636.EAD.18,Pedagogia-Licenciatura/Distância/Sapucaia do Sul/RS,TOTAL,CE,20,2,35,2.0,37,22,0.9090909090909091,0.09090909090909091,0.9459459459459459,0.05405405405405406
636.EAD.19,Pedagogia-Licenciatura/Distância/Cerro Largo/RS,2017,CE,0,0,36,2.0,38,0,,,0.9473684210526315,0.05263157894736842
636.EAD.19,Pedagogia-Licenciatura/Distância/Cerro Largo/RS,2019,CE,0,0,9,1.0,10,0,,,0.9,0.1
636.EAD.19,Pedagogia-Licenciatura/Distância/Cerro Largo/RS,2021,CE,17,1,0,0.0,0,18,0.9444444444444444,0.05555555555555555,,
636.EAD.19,Pedagogia-Licenciatura/Distância/Cerro Largo/RS,2022,CE,2,0,0,0.0,0,2,1.0,0.0,,
636.EAD.19,Pedagogia-Licenciatura/Distância/Cerro Largo/RS,2023,CE,1,0,0,0.0,0,1,1.0,0.0,,
636.EAD.19,Pedagogia-Licenciatura/Distância/Cerro Largo/RS,TOTAL,CE,20,1,45,3.0,48,21,0.9523809523809523,0.047619047619047616,0.9375,0.0625
636.EAD.20,Pedagogia-Licenciatura/Distância/Novo Hamburgo/RS,2017,CE,0,0,41,5.0,46,0,,,0.8913043478260869,0.10869565217391304
636.EAD.20,Pedagogia-Licenciatura/Distância/Novo Hamburgo/RS,2019,CE,0,0,35,3.0,38,0,,,0.9210526315789473,0.07894736842105263
636.EAD.20,Pedagogia-Licenciatura/Distância/Novo Hamburgo/RS,2021,CE,24,1,0,0.0,0,25,0.96,0.04,,
636.EAD.20,Pedagogia-Licenciatura/Distância/Novo Hamburgo/RS,2022,CE,9,1,0,0.0,0,10,0.9,0.1,,
636.EAD.20,Pedagogia-Licenciatura/Distância/Novo Hamburgo/RS,2023,CE,4,0,0,0.0,0,4,1.0,0.0,,
636.EAD.20,Pedagogia-Licenciatura/Distância/Novo Hamburgo/RS,TOTAL,CE,37,2,76,8.0,84,39,0.9487179487179487,0.05128205128205128,0.9047619047619048,0.09523809523809523
636.EAD.22,Pedagogia-Licenciatura/Distância/Seberi/RS,2017,CE,0,0,39,1.0,40,0,,,0.975,0.025
636.EAD.22,Pedagogia-Licenciatura/Distância/Seberi/RS,2019,CE,0,0,10,0.0,10,0,,,1.0,0.0
636.EAD.22,Pedagogia-Licenciatura/Distância/Seberi/RS,2021,CE,21,0,0,0.0,0,21,1.0,0.0,,
636.EAD.22,Pedagogia-Licenciatura/Distância/Seberi/RS,2022,CE,3,0,33,2.0,35,3,1.0,0.0,0.9428571428571428,0.05714285714285714
636.EAD.22,Pedagogia-Licenciatura/Distância/Seberi/RS,TOTAL,CE,24,0,82,3.0,85,24,1.0,0.0,0.9647058823529412,0.03529411764705882
636.EAD.23,Pedagogia-Licenciatura/Distância/Tio Hugo/RS,2017,CE,0,0,33,1.0,34,0,,,0.9705882352941176,0.029411764705882353
636.EAD.23,Pedagogia-Licenciatura/Distância/Tio Hugo/RS,2019,CE,0,0,19,1.0,20,0,,,0.95,0.05
636.EAD.23,Pedagogia-Licenciatura/Distância/Tio Hugo/RS,2021,CE,7,0,0,0.0,0,7,1.0,0.0,,
636.EAD.23,Pedagogia-Licenciatura/Distância/Tio Hugo/RS,2022,CE,3,0,0,0.0,0,3,1.0,0.0,,
636.EAD.23,Pedagogia-Licenciatura/Distância/Tio Hugo/RS,2023,CE,1,0,0,0.0,0,1,1.0,0.0,,
636.EAD.23,Pedagogia-Licenciatura/Distância/Tio Hugo/RS,TOTAL,CE,11,0,52,2.0,54,11,1.0,0.0,0.9629629629629629,0.037037037037037035
636.EAD.24,Pedagogia-Licenciatura/Distância/Cachoeira do Sul/RS,2019,CE,0,0,32,3.0,35,0,,,0.9142857142857143,0.08571428571428572
636.EAD.24,Pedagogia-Licenciatura/Distância/Cachoeira do Sul/RS,2022,CE,12,1,0,0.0,0,13,0.9230769230769231,0.07692307692307693,,
636.EAD.24,Pedagogia-Licenciatura/Distância/Cachoeira do Sul/RS,2023,CE,1,0,0,0.0,0,1,1.0,0.0,,
636.EAD.24,Pedagogia-Licenciatura/Distância/Cachoeira do Sul/RS,TOTAL,CE,13,1,32,3.0,35,14,0.9285714285714286,0.07142857142857142,0.9142857142857143,0.08571428571428572
636.EAD.25,Pedagogia-Licenciatura/Distância/Santana da Boa Vista/RS,2019,CE,0,0,35,6.0,41,0,,,0.8536585365853658,0.14634146341463414
636.EAD.25,Pedagogia-Licenciatura/Distância/Santana da Boa Vista/RS,2022,CE,16,4,0,0.0,0,20,0.8,0.2,,
636.EAD.25,Pedagogia-Licenciatura/Distância/Santana da Boa Vista/RS,TOTAL,CE,16,4,35,6.0,41,20,0.8,0.2,0.8536585365853658,0.14634146341463414
636.EAD.26,Pedagogia-Licenciatura/Distância/Sarandi/RS,2019,CE,0,0,41,1.0,42,0,,,0.9761904761904762,0.023809523809523808
636.EAD.26,Pedagogia-Licenciatura/Distância/Sarandi/RS,2022,CE,16,0,0,0.0,0,16,1.0,0.0,,
636.EAD.26,Pedagogia-Licenciatura/Distância/Sarandi/RS,TOTAL,CE,16,0,41,1.0,42,16,1.0,0.0,0.9761904761904762,0.023809523809523808
637,Licenciatura em Educação Especial - Noturno,2014,CE,17,1,49,3.0,52,18,0.9444444444444444,0.05555555555555555,0.9423076923076923,0.057692307692307696
637,Licenciatura em Educação Especial - Noturno,2015,CE,23,1,56,5.0,61,24,0.9583333333333334,0.041666666666666664,0.9180327868852459,0.08196721311475409
637,Licenciatura em Educação Especial - Noturno,2016,CE,17,1,71,10.0,81,18,0.9444444444444444,0.05555555555555555,0.8765432098765432,0.12345679012345678
637,Licenciatura em Educação Especial - Noturno,2017,CE,25,0,42,10.0,52,25,1.0,0.0,0.8076923076923077,0.19230769230769232
637,Licenciatura em Educação Especial - Noturno,2018,CE,26,0,51,10.0,61,26,1.0,0.0,0.8360655737704918,0.16393442622950818
637,Licenciatura em Educação Especial - Noturno,2019,CE,23,2,49,10.0,59,25,0.92,0.08,0.8305084745762712,0.1694915254237288
637,Licenciatura em Educação Especial - Noturno,2020,CE,2,0,40,5.0,45,2,1.0,0.0,0.8888888888888888,0.1111111111111111
637,Licenciatura em Educação Especial - Noturno,2021,CE,28,3,39,5.0,44,31,0.9032258064516129,0.0967741935483871,0.8863636363636364,0.11363636363636363
637,Licenciatura em Educação Especial - Noturno,2022,CE,24,0,39,4.0,43,24,1.0,0.0,0.9069767441860465,0.09302325581395349
637,Licenciatura em Educação Especial - Noturno,2023,CE,20,3,54,5.0,59,23,0.8695652173913043,0.13043478260869565,0.9152542372881356,0.0847457627118644
637,Licenciatura em Educação Especial - Noturno,TOTAL,CE,205,11,490,67.0,557,216,0.9490740740740741,0.05092592592592592,0.8797127468581688,0.12028725314183124
638,Programa Especial de Graduação de Formação de Professores para a Educação Profissional,2014,CE,121,48,81,50.0,131,169,0.7159763313609467,0.28402366863905326,0.6183206106870229,0.3816793893129771
638,Programa Especial de Graduação de Formação de Professores para a Educação Profissional,2015,CE,78,38,130,58.0,188,116,0.6724137931034483,0.3275862068965517,0.6914893617021277,0.30851063829787234
638,Programa Especial de Graduação de Formação de Professores para a Educação Profissional,2016,CE,81,44,119,91.0,210,125,0.648,0.352,0.5666666666666667,0.43333333333333335
